日期,地点,飞机号,机型,环境温度(℃),左边CONT CABIN DUCT,左边L PACK,左边SUPPLY DUCT,右边FWD DUCT,右边AFT DUCT,右边L PACK,右边SUPPLY DUCT,执行反吹左侧,执行反吹右侧,换件,执行反吹左侧 (机器输出结果),执行反吹右侧 (机器输出结果)
2019-07-19 09:55,HAK,1795,737-800,28,6,33,0,6,5,34,0,,,,,
2019-07-19 09:51,HAK,6808,737-800,29,5,35,0,3,3,34,0,,,,,
2019-07-19 09:01,KMG,1586,737-800,22,4,28,0,4,4,26,0,,,,,
2019-07-19 08:59,PEK,5539,737-800,26,4,28,0,4,4,35,0,,,,,
2019-07-19 08:47,CAN,1547,737-800,31,6,36,0,5,6,34,0,,,,,
2019-07-19 08:22,PEK,5463,737-800,30,5,32,0,5,5,30,0,,,,,
2019-07-19 08:10,PEK,5372,737-800,30,6,24,0,4,4,28,0,,,,,
2019-07-19 08:06,PEK,7398,737-800,27,3,30,0,2,3,27,0,,,,,
2019-07-19 08:06,CTU,1563,737-700,25,0,0,8,0,0,0,8,,,,,
2019-07-19 07:54,FOC,7105,737-800,28,4,33,0,5,4,33,0,,,,,
2019-07-19 07:53,FOC,1562,737-800,30,4,32,0,4,4,34,0,,,,,
2019-07-19 07:47,URC,206P,737-800,25,4,26,0,4,3,25,0,,,,,
2019-07-19 07:46,FOC,5430,737-800,28,6,37,0,0,0,0,0,,,是,,
2019-07-19 07:23,XIY,5713,737-800,24,6,15,0,6,6,18,0,,,,,
2019-07-19 07:23,XIY,5713,737-800,24,6,15,0,6,6,18,0,,,,,
2019-07-19 07:23,XIY,1482,737-800,24,6,34,0,6,6,29,0,,,,,
2019-07-19 07:08,PEK,5137,737-800,27,2,30,0,2,2,32,0,,,,,
2019-07-19 06:37,KMG,7990,737-800,28,3,30,0,3,3,30,0,,,,,
2019-07-19 06:16,CAN,5406,737-800,29,8,36,0,7,4,32,0,,,,,
2019-07-19 06:15,PEK,6103,737-800,23,5,30,0,6,6,28,0,,,,,
2019-07-19 06:14,CAN,5687,737-800,27,6,32,0,4,4,35,0,,,,,
2019-07-19 06:14,KMG,5810,737-700,20,0,0,7,0,0,0,6,,,,,
2019-07-19 06:12,CAN,7400,737-800,31,8,36,0,5,5,36,0,,,,,
2019-07-19 06:01,KMG,5409,737-800,21,4,26,0,2,4,28,0,,,,,
2019-07-19 05:48,KMG,1587,737-800,22,4,28,0,3,4,30,0,,,,,
2019-07-19 05:34,XIY,5611,737-800,25,2,26,0,4,2,30,0,,,,,
2019-07-19 05:33,XIY,1483,737-800,20,4,22,0,12,12,33,0,,是,,,
2019-07-19 05:26,CGO,5375,737-800,29,3,31,0,6,6,32,0,,,,,
2019-07-19 05:25,CGO,7991,737-800,30,7,36,0,5,5,36,0,,,,,
2019-07-19 05:23,CGO,7992,737-800,30,6,30,0,8,8,34,0,,,,,
2019-07-19 05:09,KMG,5292,737-700,26,0,0,3,0,0,0,3,,,,,
2019-07-19 05:07,FOC,1562,737-800,30,6,36,0,6,6,37,0,,,,,
2019-07-19 05:05,URC,5623,737-800,20,4,28,0,4,4,28,0,,,,,
2019-07-19 04:59,TSN,5466,737-800,26,1,16,0,9,7,20,0,,,,,
2019-07-19 04:56,DLC,1929,737-800,24,3,28,0,4,3,29,0,,,,,
2019-07-19 04:55,DLC,1927,737-800,24,4,29,0,3,5,29,0,,,,,
2019-07-19 04:52,DLC,1927,737-800,24,2,28,0,4,3,29,0,,,,,
2019-07-19 04:49,KMG,1208,737-800,20,3,24,0,4,4,26,0,,,,,
2019-07-19 04:47,XIY,1350,737-800,23,4,24,0,4,5,26,0,,,,,
2019-07-19 04:43,PEK,5580,737-800,28,6,30,0,4,4,34,0,,,,,
2019-07-19 04:43,CGO,7993,737-800,29,6,32,0,6,5,31,0,,,,,
