日期,地点,飞机号,机型,环境温度(℃),左边CONT CABIN DUCT,左边L PACK,左边SUPPLY DUCT,右边FWD DUCT,右边AFT DUCT,右边L PACK,右边SUPPLY DUCT,执行反吹左侧,执行反吹右侧,换件,执行反吹左侧 (机器输出结果),执行反吹右侧 (机器输出结果)
2019-09-08 02:10,SXX,1928,737-800,30,6,28,0,9,8,34,0,,,,,
2019-09-08 02:09,XIY,6060,737-800,27,6,32,0,4,5,30,0,,,,,
2019-09-08 02:08,HHA ,1549,737-800,30,5,27,0,5,6,30,0,,,,,
2019-09-08 02:08,URC,5620,737-800,20,4,25,0,4,6,25,0,,,,,
2019-09-08 02:08,URC,6062,737-800,20,4,27,0,4,4,27,0,,,,,
2019-09-08 02:07,HAK,5083,737-800,29,7,31,0,8,7,37,0,,,,,
2019-09-08 02:04,DLC,1498,737-800,21,4,30,0,4,4,29,0,,,,,
2019-09-08 01:56,CTU,5813,737-700,24,0,0,6,0,0,0,7,,,,,
2019-09-08 01:54,FOC,5503,737-800,28,4,32,0,4,4,30,0,,,,,
2019-09-08 01:53,CAN,1498,737-800,25,5,36,0,4,5,32,0,,,,,
2019-09-08 01:53,HGH,1786,737-800,25,5,30,0,5,5,26,0,,,,,
2019-09-08 01:53,HGH,1786,737-800,25,5,30,0,5,5,26,0,,,,,
2019-09-08 01:53,URC,6268,737-800,20,4,28,0,5,5,25,0,,,,,
2019-09-08 01:52,CAN,5405,737-800,30,8,36,0,5,5,35,0,,,,,
2019-09-08 01:51,XIY,1902,737-800,27,4,30,0,5,6,27,0,,,,,
2019-09-08 01:51,HHA,1783,737-800,30,4,20,0,6,6,24,0,,,,,
2019-09-08 01:44,HAK,1733,737-800,28,2,33,0,2,3,28,0,,,,,
2019-09-08 01:39,KMG,5823,737-700,20,0,0,5,0,0,0,5,,,,,
2019-09-08 01:37,XIY ,5116,737-800,25,4,28,0,6,6,22,0,,,,,
2019-09-08 01:36,CKG,1487,737-800,25,7,29,0,6,7,28,0,,,,,
2019-09-08 01:36,216,1796,737-800,26,5,32,0,4,4,28,0,,,,,
2019-09-08 01:35,TYN,1497,737-800,22,4,24,0,4,4,24,0,,,,,
2019-09-08 01:34,HAK,7379,737-800,27,5,37,0,5,4,37,0,是,是,,,
2019-09-08 01:31,URC,5137,737-800,20,4,22,0,4,4,24,0,,,,,
2019-09-08 01:29,PEK,7398,737-800,27,4,29,0,4,4,28,0,,,,,
2019-09-08 01:29,DLC,5855,737-800,25,6,32,0,6,6,28,0,,,,,
2019-09-08 01:28,ZGC,7886,737-800,15,4,6,0,5,4,24,0,,,,,
2019-09-08 01:28,XIY,5580,737-800,25,2,28,0,4,3,30,0,,,,,
2019-09-08 01:27,ZGC,1213,737-800,15,4,26,0,5,4,25,0,,,,,
2019-09-08 01:26,ZGC,7886,737-800,15,4,26,0,5,4,24,0,,,,,
2019-09-08 01:25,ZGC,206F,737-800,20,1,18,0,2,2,20,0,,,,,
2019-09-08 01:20,SYX,7172,737-800,25,4,35,0,4,4,34,0,是,,,,
2019-09-08 01:12,YIH,1905,737-800,26,4,29,0,4,4,27,0,,,,,
2019-09-08 01:10,CTU,5806,737-700,25,0,0,6,0,0,0,4,,,,,
2019-09-08 01:07,URC,7173,737-800,20,5,21,0,5,4,23,0,,,,,
2019-09-08 01:07,PEK,5292,737-700,27,0,0,7,0,0,0,6,,,,,
2019-09-08 01:07,PEK,5292,737-700,27,0,0,7,0,0,0,6,,,,,
2019-09-08 01:06,PEK,1492,737-800,28,4,30,0,4,3,29,0,,,,,
2019-09-08 01:03,HGH,5373,737-800,25,5,28,0,7,7,32,0,,,,,
2019-09-08 01:00,DLC,7399,737-800,24,5,30,0,5,4,26,0,,,,,
2019-09-08 01:00,CKG,5429,737-800,26,4,28,0,4,4,30,0,,,,,
2019-09-08 00:59,MIG,6809,737-800,25,4,30,0,4,4,28,0,,,,,
2019-09-08 00:58,DLC,7639,737-800,23,5,26,0,4,5,28,0,,,,,
2019-09-08 00:55,HGH,5338,737-800,27,5,28,0,6,5,30,0,,,,,
2019-09-08 00:53,MIG,6016,737-800,25,4,32,0,4,4,30,0,,,,,
2019-09-08 00:49,URC,7173,737-800,20,5,21,0,5,24,23,0,,,,,
2019-09-08 00:46,FOC,1906,737-800,28,6,33,0,7,7,31,0,,,,,
2019-09-08 00:42,URC,1729,737-800,20,4,23,0,3,4,22,0,,,,,
2019-09-08 00:37,XIY,5115,737-800,28,5,27,0,5,6,27,0,,,,,
2019-09-08 00:37,HRB,7395,737-800,20,3,30,0,3,4,30,0,,,,,
2019-09-08 00:33,URC,1325,737-800,20,4,20,0,4,4,22,0,,,,,
2019-09-08 00:32,HAJ,1493,737-800,28,7,32,0,7,6,30,0,,,,,
2019-09-08 00:30,SZX,206G,737-800,30,4,36,0,4,4,36,0,,,,,
2019-09-08 00:25,KMG,5805,737-700,20,0,0,7,0,0,0,6,,,,,
2019-09-08 00:23,FOC,1480,737-800,28,5,30,0,5,4,27,0,,,,,
2019-09-08 00:16,YIH,1350,737-800,33,6,32,0,6,6,31,0,,,,,
2019-09-08 00:15,太原,206H,737-800,23,2,22,0,2,2,23,0,,,,,
2019-09-08 00:11,HAK,5153,737-800,28,6,36,0,4,4,28,0,,,,,
2019-09-08 00:08,CAN,5636,737-800,32,5,35,0,5,4,32,0,,,,,
2019-09-08 00:08,DLC,7377,737-800,24,6,30,0,6,6,34,0,,,,,
2019-09-08 00:07,HRB,7113,737-800,20,4,30,0,4,4,30,0,,,,,
2019-09-08 00:07,TYN,5522,737-800,25,6,26,0,6,6,24,0,,,,,
2019-09-08 00:07,URC,1726,737-800,25,4,28,0,8,4,24,0,,,,,
2019-09-08 00:07,HGH,5483,737-800,25,4,33,0,8,6,30,0,,,,,
2019-09-08 00:06,HRB,1562,737-800,21,5,27,0,3,4,30,0,,,,,
2019-09-08 00:05,URC,5502,737-800,20,8,30,0,6,8,24,0,,,,,
2019-09-08 00:04,HAK,5138,737-800,27,4,34,0,8,8,37,0,,是,,,
2019-09-08 00:02,CGO,1570,737-800,27,5,28,0,5,5,28,0,,,,,
2019-09-07 23:50,URC,7400,737-800,20,6,26,0,5,6,24,0,,,,,
2019-09-07 23:48,DLC,1488,737-800,24,6,28,0,6,6,26,0,,,,,
2019-09-07 23:41,MIG,1208,737-800,25,3,30,0,3,3,28,0,,,,,
2019-09-07 23:41,KMG,5289,737-700,20,0,0,5,0,0,0,5,,,,,
2019-09-07 23:39,CTU,5825,737-700,25,0,0,7,0,0,0,7,,,,,
2019-09-07 23:30,103,5686,737-800,28,4,30,0,2,2,31,0,,,,,
2019-09-07 23:29,HAK,5139,737-800,29,9,37,0,5,9,35,0,是,,,,
2019-09-07 23:21,HRB,1351,737-800,20,4,29,0,4,3,29,0,,,,,
2019-09-07 23:20,DLC,1103,737-800,24,4,30,0,4,4,30,0,,,,,
2019-09-07 23:14,SYX,1735,737-800,27,5,32,0,5,5,31,0,,,,,
2019-09-07 23:10,CAN,5372,737-800,32,8,36,0,9,9,38,0,,,,,
2019-09-07 23:10,HAK,5139,737-800,29,37,9,0,5,9,35,0,,,,,
2019-09-07 23:05,TYN,5090,737-800,26,1,24,0,0,1,26,0,,,,,
2019-09-07 22:58,CAN,5418,737-800,34,8,35,0,7,7,35,0,,,,,
2019-09-07 22:53,URC,1569,737-800,21,2,26,0,2,2,26,0,,,,,
2019-09-07 22:52,SYX,5417,737-800,27,5,36,0,8,9,37,0,是,是,,,
2019-09-07 22:39,KMG,1587,737-800,20,3,25,0,4,3,24,0,,,,,
2019-09-07 22:36,URC,206P,737-800,21,4,23,0,4,4,22,0,,,,,
2019-09-07 22:30,CAN,5141,737-800,32,9,35,0,7,8,36,0,,,,,
2019-09-07 22:05,HAK,6066,737-800,28,6,36,0,7,6,35,0,,,,,
2019-09-07 21:26,徐州,7990,737-800,27,2,33,0,3,2,30,0,,,,,
2019-09-07 20:30,SYX,5418,737-800,30,7,35,0,7,6,34,0,,,,,
2019-09-07 19:56,URC,205U,737-800,23,4,27,0,5,4,27,0,,,,,
2019-09-07 19:51,HGH,7616,737-800,29,3,34,0,3,4,33,0,,,,,
2019-09-07 19:12,SYX,7992,737-800,28,6,32,0,6,6,30,0,,,,,
2019-09-07 18:54,PEK,5482,737-800,35,4,28,0,2,4,26,0,,,,,
2019-09-07 17:22,HAK,1797,737-800,33,5,36,0,3,4,32,0,,,,,
2019-09-07 16:18,HAK,1927,737-800,35,8,36,0,8,3,32,0,,,,,
2019-09-07 14:16,KMG,5288,737-700,26,0,0,7,0,0,0,7,,,,,
2019-09-07 07:46,PEK,1492,737-800,25,4,28,0,3,4,28,0,,,,,
2019-09-07 04:57,TYN,1501,737-800,19,4,24,0,4,4,26,0,,,,,
