日期,地点,飞机号,机型,环境温度(℃),左边CONT CABIN DUCT,左边L PACK,左边SUPPLY DUCT,右边FWD DUCT,右边AFT DUCT,右边L PACK,右边SUPPLY DUCT,执行反吹左侧,执行反吹右侧,换件,执行反吹左侧 (机器输出结果),执行反吹右侧 (机器输出结果)
2019-07-28 00:47,MIG,6016,737-800,25,4,31,0,4,4,32,0,,,,,
2019-07-28 00:46,HGH,7618,737-800,28,4,30,0,5,5,31,0,,,,,
2019-07-28 00:41,XIY,1793,737-800,30,5,33,0,6,6,30,0,,,,,
2019-07-28 00:39,PEK,5481,737-800,29,7,36,0,7,6,35,0,,,,,
2019-07-28 00:36,HHA,5480,737-800,30,8,35,0,6,4,33,0,,,,,
2019-07-28 00:36,URC,1725,737-800,20,4,28,0,3,4,29,0,,,,,
2019-07-28 00:34,SYX,1796,737-800,30,5,35,0,6,5,32,0,,,,,
2019-07-28 00:28,CAN,5139,737-800,32,6,26,0,5,6,32,0,,,,,
2019-07-28 00:23,PEK,5292,737-700,30,0,0,6,0,0,0,6,,,,,
2019-07-28 00:23,URC,5429,737-800,26,2,24,0,4,4,28,0,,,,,
2019-07-28 00:18,URC,1569,737-800,25,2,28,0,1,2,28,0,,,,,
2019-07-28 00:15,SZX,206H,737-800,30,5,37,0,3,3,36,0,,,,,
2019-07-28 00:15,SYX,1733,737-800,30,2,32,0,1,1,28,0,,,,,
2019-07-28 00:15,SYX,1733,737-800,30,2,32,0,1,1,28,0,,,,,
2019-07-28 00:03,HRB,1348,737-800,25,4,34,0,4,4,28,0,,,,,
2019-07-28 00:02,HRB,1351,737-800,25,4,32,0,4,5,29,0,,,,,
2019-07-28 00:02,HAK,1375,737-800,25,6,36,0,5,4,32,0,,,,,
2019-07-27 23:59,CTU,5825,737-700,30,0,0,8,0,0,0,9,,,,,
2019-07-27 23:58,CAN,1213,737-800,27,5,35,0,5,6,35,0,,,,,
2019-07-27 23:52,XIY,7619,737-800,30,6,32,0,6,6,33,0,,,,,
2019-07-27 23:46,HAK,5735,737-800,30,5,33,0,2,2,29,0,,,,,
2019-07-27 23:42,URC,5623,737-800,25,4,27,0,4,4,26,0,,,,,
2019-07-27 23:41,CGO,5428,737-800,28,7,33,0,6,7,32,0,,,,,
2019-07-27 23:40,CGO,1322,737-800,27,2,30,0,4,4,32,0,,,,,
2019-07-27 23:35,CAN,6103,737-800,30,6,36,0,6,6,34,0,,,,,
2019-07-27 23:34,SYX,1491,737-800,29,6,36,0,5,5,34,0,,,,,
2019-07-27 23:33,HAK,5405,737-800,29,8,36,0,6,5,36,0,,,,,
2019-07-27 23:27,MIG,1798,737-800,25,4,32,0,6,6,30,0,,,,,
2019-07-27 23:24,DLC,1783,737-800,25,4,28,0,4,5,29,0,,,,,
2019-07-27 23:13,HAK,5439,737-800,30,6,37,0,6,6,34,0,,,,,
2019-07-27 23:00,西宁,1101,737-800,25,4,26,0,3,3,28,0,,,,,
2019-07-27 22:58,SYX,1997,737-800,28,5,34,0,4,3,35,0,,,,,
2019-07-27 22:58,URC,7639,737-800,25,6,28,0,6,6,27,0,,,,,
2019-07-27 22:42,HRB,1905,737-800,20,4,34,0,4,4,32,0,是,是,,,
2019-07-27 22:31,HAK,1209,737-800,30,4,36,0,4,3,34,0,,,,,
2019-07-27 22:26,HAK,5083,737-800,30,8,32,0,8,8,37,0,,,,,
2019-07-27 22:20,HAK,5408,737-800,27,8,36,0,6,6,32,0,,,,,
2019-07-27 22:09,URC,1570,737-800,30,5,28,0,6,6,25,0,,,,,
2019-07-27 22:06,ZGC,5709,737-800,27,6,28,0,6,6,28,0,,,,,
2019-07-27 20:13,HAK,5373,737-800,31,9,36,0,12,12,36,0,是,是,,,
2019-07-27 20:04,HAK,5733,737-800,30,7,37,0,5,4,35,0,,,,,
2019-07-27 20:04,HAK,1547,737-800,30,6,36,0,6,5,35,0,是,,,,
2019-07-27 19:39,MIG,1798,737-800,29,5,36,0,6,5,32,0,,,,,
2019-07-27 12:00,XMN,5371,737-800,27,9,33,0,9,8,36,0,,,,,
2019-07-27 12:00,XMN,1386,737-800,28,4,34,0,4,4,32,0,,,,,
2019-07-27 11:59,XMN,7398,737-800,29,8,35,0,4,4,32,0,,,,,
2019-07-27 11:59,XMN,1103,737-800,29,5,36,0,5,4,35,0,,,,,
2019-07-27 11:35,CTU,5825,737-700,30,0,0,8,0,0,0,8,,,,,
2019-07-27 11:30,CTU,6800,737-800,30,5,32,0,4,4,33,0,,,,,
2019-07-27 10:34,URC,205U,737-800,25,5,26,0,4,4,25,0,,,,,
2019-07-27 10:33,URC,1570,737-800,23,9,28,0,5,6,26,0,,,,,
2019-07-27 09:01,XIY,1162,737-800,30,6,19,0,5,5,20,0,,,,,
2019-07-27 08:57,PVG,5462,737-800,30,4,35,0,6,6,35,0,,,,,
2019-07-27 08:24,HAK,1488,737-800,25,5,35,0,5,5,30,0,,,,,
2019-07-27 08:19,XIY,5733,737-800,27,4,30,0,4,4,31,0,,,,,
2019-07-27 08:19,URC,205T,737-800,25,7,28,0,4,4,24,0,,,,,
2019-07-27 08:07,PEK,1538,737-800,31,4,35,0,4,4,33,0,,,,,
2019-07-27 08:01,KMG,7993,737-800,20,5,30,0,5,5,29,0,,,,,
2019-07-27 08:00,HGH,5709,737-800,30,5,32,0,6,5,34,0,,,,,
2019-07-27 07:09,URC,206P,737-800,25,6,25,0,5,5,23,0,,,,,
2019-07-27 07:03,URC,2159,737-800,24,3,24,0,2,2,26,0,,,,,
2019-07-27 06:38,绵阳,6809,737-800,29,5,32,0,6,6,34,0,,,,,
2019-07-27 06:38,SYX,1496,737-800,28,4,34,0,6,6,34,0,,,,,
2019-07-27 06:25,XIY,1996,737-800,30,6,30,0,6,6,30,0,,,,,
2019-07-27 06:24,CAN,1490,737-800,30,6,35,0,6,6,34,0,,,,,
2019-07-27 06:22,TYN,1505,737-800,25,4,26,0,4,4,28,0,,,,,
2019-07-27 06:20,TYN,5725,737-800,25,4,28,0,4,4,28,0,,,,,
2019-07-27 06:19,KMG,5449,737-800,20,4,25,0,4,4,23,0,,,,,
2019-07-27 06:13,XIY,1902,737-800,30,6,30,0,6,6,30,0,,,,,
2019-07-27 06:11,XIY,1161,737-800,29,7,37,0,4,4,30,0,,,,,
2019-07-27 06:06,XIY,1796,737-800,28,4,34,0,4,4,32,0,,,,,
2019-07-27 05:54,FOC,5503,737-800,30,3,32,0,4,4,32,0,,,,,
2019-07-27 05:54,HAK,6063,737-800,30,4,36,0,4,4,36,0,,,,,
2019-07-27 05:54,FOC,5503,737-800,30,3,30,0,4,3,30,0,,,,,
2019-07-27 05:50,ZGC,7886,737-800,20,4,28,0,4,4,18,0,,,,,
2019-07-27 05:41,CKG,7616,737-800,30,5,33,0,5,5,32,0,,,,,
2019-07-27 05:39,XIY,1903,737-800,27,3,29,0,3,3,30,0,,,,,
2019-07-27 05:39,HGH,5337,737-800,30,7,34,0,6,6,34,0,,,,,
2019-07-27 05:35,DLC,1495,737-800,27,4,30,0,4,3,30,0,,,,,
2019-07-27 05:34,DLC,7378,737-800,28,6,30,0,6,5,30,0,,,,,
2019-07-27 05:33,DLC,5687,737-800,27,5,28,0,4,6,30,0,,,,,
2019-07-27 05:33,HGH,1547,737-800,26,5,36,0,6,6,35,0,,,,,
2019-07-27 05:32,DLC,1373,737-800,27,4,30,0,4,4,28,0,,,,,
2019-07-27 05:31,DLC,1346,737-800,29,4,31,0,4,4,30,0,,,,,
2019-07-27 05:30,DLC,5483,737-800,27,6,35,0,7,6,34,0,,,,,
2019-07-27 05:26,DLC,1102,737-800,27,6,34,0,6,6,32,0,,,,,
2019-07-27 05:23,FOC,7105,737-800,28,4,36,0,4,4,32,0,,,,,
2019-07-27 05:21,DLC,1928,737-800,26,5,28,0,5,6,30,0,,,,,
2019-07-27 05:20,DLC,5338,737-800,25,4,28,0,6,6,26,0,,,,,
2019-07-27 05:18,DLC,7619,737-800,24,6,30,0,6,5,30,0,,,,,
2019-07-27 05:16,XIY,1481,737-800,27,6,34,0,6,6,36,0,,,,,
2019-07-27 05:15,HAK,6063,737-800,30,4,36,0,4,4,36,0,,,,,
2019-07-27 05:05,FOC,5182,737-800,30,2,34,0,4,4,32,0,,,,,
2019-07-27 04:50,TYN,1372,737-800,25,4,30,0,4,4,28,0,,,,,
2019-07-27 04:48,PEK,5852,737-800,31,8,36,0,9,8,36,0,,,,,
2019-07-27 04:47,URC,5502,737-800,28,4,24,0,5,4,24,0,,,,,
2019-07-27 04:46,PEK,5289,737-700,30,0,0,9,0,0,0,9,,,,,
2019-07-27 04:43,HHA,1785,737-800,30,2,32,0,5,5,35,0,,,,,
2019-07-27 04:37,HGH,5406,737-800,32,9,37,0,8,8,34,0,,,,,
2019-07-27 04:36,HGH,7618,737-800,32,8,36,0,8,8,36,0,,,,,
2019-07-27 04:34,HGH,5406,737-800,32,9,37,0,8,8,34,0,,,,,
2019-07-27 04:30,PEK,6066,737-800,30,6,33,0,6,6,34,0,,,,,
2019-07-27 04:26,URC,5623,737-800,24,6,28,0,6,7,24,0,,,,,
2019-07-27 04:23,XIY,1163,737-800,25,2,30,0,2,3,30,0,,,,,
2019-07-27 04:16,KMG,5813,737-700,20,0,0,6,0,0,0,4,,,,,
2019-07-27 04:14,PEK,1726,737-800,31,4,34,0,1,1,26,0,,,,,
2019-07-27 04:14,FOC,1906,737-800,25,6,34,0,6,6,32,0,,,,,
2019-07-27 04:14,PEK,1726,737-800,31,4,34,0,1,1,26,0,,,,,
2019-07-27 04:14,KMG,7989,737-800,20,8,29,0,7,7,29,0,,,,,
2019-07-27 04:07,HAK,5478,737-800,28,6,21,0,5,6,32,0,,,,,
2019-07-27 03:55,SYX,1733,737-800,27,3,34,0,3,3,30,0,,,,,
2019-07-27 03:54,URC,5429,737-800,24,4,24,0,4,3,28,0,,,,,
2019-07-27 03:53,XIY,1542,737-800,27,4,32,0,4,4,30,0,,,,,
2019-07-27 03:51,银川,1483,737-800,25,6,22,0,6,6,24,0,,,,,
2019-07-27 03:46,HHA,7377,737-800,30,6,34,0,6,6,34,0,,,,,
2019-07-27 03:45,URC,2157,737-800,24,4,24,0,8,4,26,0,,,,,
2019-07-27 03:44,XIY,5115,737-800,28,7,32,0,7,6,28,0,,,,,
2019-07-27 03:43,SYX,1489,737-800,30,4,36,0,4,4,36,0,,,,,
2019-07-27 03:41,URC,1503,737-800,26,4,30,0,3,3,30,0,,,,,
2019-07-27 03:38,URC,5611,737-800,24,6,28,0,6,6,30,0,,,,,
2019-07-27 03:38,URC,2157,737-800,24,4,24,0,8,4,26,0,,,,,
2019-07-27 03:38,PEK,5538,737-800,30,8,36,0,4,3,35,0,,,,,
2019-07-27 03:37,TYN,1787,737-800,30,1,29,0,1,1,24,0,,,,,
2019-07-27 03:37,URC,1503,737-800,26,4,30,0,3,3,30,0,,,,,
2019-07-27 03:31,KMG,5292,737-700,20,0,0,5,0,0,0,4,,,,,
2019-07-27 03:31,JHG,5288,737-700,23,0,0,9,0,0,0,9,,,,,
2019-07-27 03:29,URC,1497,737-800,23,3,28,0,4,4,30,0,,,,,
2019-07-27 03:28,FOC,1549,737-800,27,8,34,0,6,6,32,0,,,,,
2019-07-27 03:26,PEK,5482,737-800,29,4,32,0,4,3,32,0,,,,,
2019-07-27 03:22,PEK,1726,737-800,29,4,34,0,1,1,28,0,,,,,
2019-07-27 03:21,CAN,5479,737-800,28,8,35,0,8,7,35,0,是,,,,
2019-07-27 03:19,HHA,1929,737-800,30,3,30,0,4,4,31,0,,,,,
2019-07-27 03:19,SZX,206H,737-800,30,4,34,0,6,6,36,0,,,,,
2019-07-27 03:17,HHA,5637,737-800,29,2,35,0,2,2,34,0,,,,,
2019-07-27 03:13,XIY,5153,737-800,27,4,32,0,4,4,26,0,,,,,
2019-07-27 03:10,KMG,5806,737-700,20,0,0,5,0,0,0,4,,,,,
2019-07-27 03:07,HAK,5408,737-800,28,7,36,0,5,5,32,0,,,,,
2019-07-27 03:05,CKG,5581,737-800,35,9,30,0,3,3,32,0,,,,,
2019-07-27 03:04,HAK,5405,737-800,30,6,36,0,6,4,35,0,,,,,
2019-07-27 03:03,XIY,1348,737-800,28,4,32,0,4,4,30,0,,,,,
2019-07-27 03:03,KMG,5409,737-800,23,5,25,0,5,5,30,0,,,,,
2019-07-27 03:03,XIY,1502,737-800,30,4,30,0,4,4,32,0,,,,,
2019-07-27 03:02,SYX,1491,737-800,30,6,35,0,7,5,34,0,,,,,
2019-07-27 03:02,HGH,5712,737-800,30,3,33,0,3,5,34,0,,,,,
2019-07-27 03:01,PEK,5539,737-800,30,9,36,0,9,9,37,0,,,,,
2019-07-27 02:59,CAN,6103,737-800,30,8,33,0,6,6,32,0,,,,,
2019-07-27 02:56,URC,1995,737-800,23,5,26,0,6,5,28,0,,,,,
2019-07-27 02:54,XIY,5180,737-800,28,8,35,0,7,6,33,0,,,,,
2019-07-27 02:52,URC ,1487,737-800,27,2,26,0,3,2,26,0,,,,,
2019-07-27 02:51,HAK,5139,737-800,27,6,36,0,8,4,22,0,,,,,
2019-07-27 02:39,SZX,1347,737-800,30,6,36,0,5,5,33,0,,,,,
2019-07-27 02:36,HHA,1375,737-800,30,7,36,0,4,4,31,0,是,,,,
2019-07-27 02:30,SZX,5798,737-800,30,6,36,0,6,6,36,0,,,,,
2019-07-27 02:29,XUZ,7167,737-800,28,9,37,0,8,7,34,0,,,,,
2019-07-27 02:26,XNN,7175,737-800,21,4,20,0,5,4,14,0,,,,,
