日期,地点,飞机号,机型,环境温度(℃),左边CONT CABIN DUCT,左边L PACK,左边SUPPLY DUCT,右边FWD DUCT,右边AFT DUCT,右边L PACK,右边SUPPLY DUCT,执行反吹左侧,执行反吹右侧,换件,执行反吹左侧 (机器输出结果),执行反吹右侧 (机器输出结果)
2019-09-01 03:46,绵阳,1798,737-800,28,5,29,0,4,4,28,0,,,,,
2019-09-01 03:46,SZX,5502,737-800,30,6,33,0,6,5,30,0,,,,,
2019-09-01 03:46,HHA,5620,737-800,25,4,30,0,5,6,29,0,,,,,
2019-09-01 03:39,绵阳,6809,737-800,30,4,28,0,4,4,28,0,,,,,
2019-09-01 03:33,TYN,5466,737-800,19,2,26,0,2,2,20,0,,,,,
2019-09-01 03:32,HAK,7105,737-800,26,4,36,0,4,4,34,0,,,,,
2019-09-01 03:31,DLC,5686,737-800,21,5,26,0,6,7,24,0,,,,,
2019-09-01 03:25,FOC,5430,737-800,30,6,36,0,6,6,35,0,,,,,
2019-09-01 03:22,HGH,1797,737-800,22,3,32,0,4,3,30,0,,,,,
2019-09-01 03:21,DLC,1793,737-800,21,4,28,0,4,4,26,0,,,,,
2019-09-01 03:17,银川,1483,737-800,21,4,26,0,6,6,26,0,,,,,
2019-09-01 03:16,URC,1215,737-800,25,4,30,0,5,5,30,0,,,,,
2019-09-01 03:15,URC,1325,737-800,27,2,24,0,4,4,25,0,,,,,
2019-09-01 03:15,DLC,1786,737-800,25,4,26,0,4,4,28,0,,,,,
2019-09-01 03:15,URC,1490,737-800,27,6,30,0,6,7,29,0,,,,,
2019-09-01 03:12,URC,6268,737-800,26,4,28,0,3,4,26,0,,,,,
2019-09-01 03:12,DLC,1733,737-800,25,5,28,0,2,2,22,0,,,,,
2019-09-01 03:10,HAK,1488,737-800,25,4,32,0,6,6,29,0,,,,,
2019-09-01 03:08,SYX,5139,737-800,26,6,34,0,6,4,32,0,,,,,
2019-09-01 03:07,XMN,1726,737-800,30,4,32,0,4,4,30,0,,,,,
2019-09-01 03:07,CGO,1209,737-800,25,4,22,0,2,3,23,0,,,,,
2019-09-01 03:06,HAK ,1783,737-800,26,4,2,0,5,5,30,0,,,,,
2019-09-01 03:05,XIY,1163,737-800,21,3,30,0,2,2,30,0,,,,,
2019-09-01 03:05,CAN,5580,737-800,26,4,32,0,3,3,35,0,,,,,
2019-09-01 03:03,HHA,1487,737-800,25,3,29,0,3,3,30,0,,,,,
2019-09-01 03:03,CGO,5483,737-800,28,4,30,0,4,4,28,0,,,,,
2019-09-01 02:59,KMG,7992,737-800,20,7,26,0,7,6,24,0,,,,,
2019-09-01 02:58,FOC,6065,737-800,27,5,36,0,6,6,32,0,,,,,
2019-09-01 02:57,DLC,5338,737-800,24,4,24,0,4,4,24,0,,,,,
2019-09-01 02:56,XMN,7399,737-800,28,5,32,0,4,4,34,0,,,,,
2019-09-01 02:55,XMN,1130,737-800,28,4,32,0,4,4,30,0,,,,,
2019-09-01 02:54,XMN,1501,737-800,28,4,32,0,4,4,34,0,,,,,
2019-09-01 02:52,URC ,2157,737-800,27,4,28,0,7,6,26,0,,,,,
2019-09-01 02:51,SHA,5733,737-800,24,4,30,0,4,4,30,0,,,,,
2019-09-01 02:51,URC ,1570,737-800,29,6,24,0,4,6,26,0,,,,,
2019-09-01 02:51,SHA,1503,737-800,25,4,33,0,4,2,34,0,,,,,
2019-09-01 02:47,CAN,5636,737-800,27,7,35,0,6,4,31,0,,,,,
2019-09-01 02:45,CGO,1586,737-800,25,3,30,0,4,3,29,0,,,,,
2019-09-01 02:39,URC,5611,737-800,28,6,28,0,6,5,30,0,,,,,
2019-09-01 02:39,HGH,6063,737-800,22,4,32,0,4,3,33,0,,,,,
2019-09-01 02:39,CTU,5805,737-700,25,0,0,6,0,0,0,5,,,,,
2019-09-01 02:37,URC,205T,737-800,26,3,28,0,3,4,27,0,,,,,
2019-09-01 02:37,CAN,1497,737-800,25,4,32,0,4,4,32,0,,,,,
2019-09-01 02:35,URC,6995,737-800,26,4,28,0,4,4,26,0,,,,,
2019-09-01 02:35,KMG,5289,737-700,20,0,0,6,0,0,0,5,,,,,
2019-09-01 02:29,DLC,1103,737-800,25,4,25,0,6,4,27,0,,,,,
2019-09-01 02:29,XIY,1902,737-800,21,4,30,0,4,4,24,0,,,,,
2019-09-01 02:25,TYN,1795,737-800,25,4,26,0,4,4,28,0,,,,,
2019-09-01 02:24,PEK,7616,737-800,23,4,30,0,6,6,32,0,,,,,
2019-09-01 02:24,KMG,7990,737-800,20,3,28,0,2,1,24,0,,,,,
2019-09-01 02:20,URC,205V,737-800,27,4,28,0,2,4,28,0,,,,,
2019-09-01 02:19,HHA,5540,737-800,25,5,32,0,5,5,30,0,,,,,
2019-09-01 02:18,CKG,1538,737-800,22,3,24,0,2,2,24,0,,,,,
2019-09-01 02:17,XIY,5180,737-800,20,6,30,0,6,6,28,0,,,,,
2019-09-01 02:17,XIY,1481,737-800,20,6,31,0,6,6,30,0,,,,,
2019-09-01 02:14,URC,1322,737-800,28,4,30,0,4,4,28,0,,,,,
2019-09-01 02:13,HHA,1498,737-800,25,4,31,0,4,4,29,0,,,,,
2019-09-01 02:12,PEK,5539,737-800,24,4,28,0,5,5,28,0,,,,,
2019-09-01 02:11,URC,5579,737-800,28,5,30,0,5,5,28,0,,,,,
2019-09-01 02:10,DLC,1787,737-800,25,2,28,0,2,2,22,0,,,,,
2019-09-01 02:08,HAK,7379,737-800,26,5,36,0,5,5,36,0,是,是,,,
2019-09-01 02:05,XIY,1348,737-800,21,3,30,0,5,4,29,0,,,,,
2019-09-01 02:05,XIY,5135,737-800,25,2,26,0,4,4,28,0,,,,,
2019-09-01 02:05,HGH,1929,737-800,24,4,28,0,4,4,30,0,,,,,
2019-09-01 02:05,XIY,1348,737-800,21,3,30,0,5,4,29,0,,,,,
2019-09-01 02:03,SYX,5661,737-800,30,4,30,0,5,4,32,0,,,,,
2019-09-01 02:03,HGH,5405,737-800,22,5,32,0,5,5,35,0,,是,,,
2019-09-01 02:02,SYX,1927,737-800,30,5,34,0,7,2,31,0,,,,,
2019-09-01 01:59,CAN,1785,737-800,28,6,32,0,5,5,34,0,,,,,
2019-09-01 01:57,PEK,1547,737-800,26,6,27,0,7,6,26,0,,,,,
2019-09-01 01:52,HHA,6808,737-800,30,4,32,0,4,5,28,0,,,,,
2019-09-01 01:51,HAK ,1545,737-800,26,4,30,0,5,5,32,0,,,,,
2019-09-01 01:50,XIY,1162,737-800,22,4,31,0,3,4,32,0,,,,,
2019-09-01 01:47,KMG,7991,737-800,18,6,26,0,6,6,25,0,,,,,
2019-09-01 01:44,HAK,1373,737-800,26,4,32,0,4,4,30,0,,,,,
2019-09-01 01:43,TYN,1372,737-800,25,4,20,0,4,4,20,0,,,,,
2019-09-01 01:40,FOC,5503,737-800,27,4,32,0,4,4,30,0,,,,,
2019-09-01 01:36,CGO,1587,737-800,20,3,25,0,4,5,25,0,,,,,
2019-09-01 01:36,HAK,7377,737-800,27,7,34,0,8,8,31,0,,,,,
2019-09-01 01:36,HHA,5372,737-800,26,6,22,0,6,6,22,0,,,,,
2019-09-01 01:35,KMG,5292,737-700,18,0,0,6,0,0,0,5,,,,,
2019-09-01 01:32,CAN,1493,737-800,28,6,32,0,6,6,30,0,,,,,
2019-09-01 01:31,XIY,5115,737-800,22,7,26,0,5,5,27,0,,,,,
2019-09-01 01:30,XIY,1348,737-800,21,3,30,0,5,4,29,0,,,,,
2019-09-01 01:26,YIH,1480,737-800,25,5,30,0,5,5,24,0,,,,,
2019-09-01 01:25,YIH,1433,737-800,27,5,31,0,6,5,32,0,,,,,
2019-09-01 01:24,SYX,206F,737-800,28,2,33,0,3,3,33,0,,,,,
2019-09-01 01:23,YIH,1350,737-800,27,6,30,0,7,7,30,0,,,,,
2019-09-01 01:22,HAK,5337,737-800,27,5,35,0,6,5,34,0,,,,,
2019-09-01 01:21,DLC,7378,737-800,23,4,29,0,6,6,28,0,,,,,
2019-09-01 01:16,CTU,5825,737-700,22,0,0,8,0,0,0,6,,,,,
2019-09-01 01:12,CAN,5853,737-800,28,6,34,0,5,5,30,0,,,,,
2019-09-01 01:08,ZGC,5481,737-800,15,6,26,0,6,6,24,0,,,,,
2019-09-01 01:05,CGO,1569,737-800,25,2,28,0,2,2,24,0,,,,,
2019-09-01 01:03,MIG,5409,737-800,23,4,28,0,4,4,29,0,,,,,
2019-09-01 01:02,HGH,5429,737-800,23,3,26,0,3,2,28,0,,,,,
2019-09-01 01:00,PVG,5439,737-800,23,2,28,0,2,2,27,0,,,,,
2019-09-01 00:56,绵阳,6800,737-800,23,30,4,0,4,4,28,0,,,,,
2019-09-01 00:54,XIY,5116,737-800,24,4,25,0,5,5,24,0,,,,,
2019-09-01 00:54,SZX,1928,737-800,28,6,28,0,7,7,32,0,,,,,
2019-09-01 00:52,HAK,5465,737-800,27,3,34,0,3,4,35,0,,,,,
2019-09-01 00:48,CAN,1799,737-800,27,4,33,0,6,6,28,0,,,,,
2019-09-01 00:48,HRB,1562,737-800,20,4,28,0,4,5,28,0,,,,,
2019-09-01 00:46,HRB,7395,737-800,20,4,30,0,4,4,28,0,,,,,
2019-09-01 00:46,深圳,1375,737-800,28,4,34,0,4,3,30,0,,,,,
2019-09-01 00:42,HGH,6062,737-800,22,3,30,0,3,3,33,0,,,,,
2019-09-01 00:41,CGO,7988,737-800,26,4,26,0,4,4,27,0,,,,,
2019-09-01 00:39,PEK,5810,737-700,25,0,0,7,0,0,0,7,,,,,
2019-09-01 00:38,UCR,1491,737-800,26,3,27,0,4,3,26,0,,,,,
2019-09-01 00:37,海口,5406,737-800,26,8,36,0,7,4,32,0,是,,,,
2019-09-01 00:35,URC,1995,737-800,26,6,27,0,6,7,28,0,,,,,
2019-09-01 00:31,HHA,6060,737-800,28,6,21,0,5,5,28,0,,,,,
2019-09-01 00:25,SYX,5417,737-800,28,6,36,0,6,5,36,0,,,,,
2019-09-01 00:24,HRB,1559,737-800,30,3,30,0,3,3,27,0,,,,,
2019-09-01 00:24,DLC,7619,737-800,25,6,28,0,8,6,27,0,,,,,
2019-09-01 00:22,HAK,1549,737-800,27,6,34,0,6,6,33,0,,,,,
2019-09-01 00:22,CKG,7886,737-800,22,5,28,0,4,4,27,0,,,,,
2019-09-01 00:19,URC,5852,737-800,27,5,29,0,5,5,24,0,,,,,
2019-09-01 00:19,DLC,1131,737-800,24,4,30,0,4,4,32,0,,,,,
2019-09-01 00:17,CAN,5346,737-800,27,6,37,0,5,6,30,0,是,,,,
2019-09-01 00:14,KMG,1565,737-700,18,0,0,7,0,0,0,6,,,,,
2019-09-01 00:11,URC,7400,737-800,28,5,28,0,3,4,26,0,,,,,
2019-09-01 00:08,FOC,1905,737-800,28,4,35,0,4,4,31,0,,,,,
2019-09-01 00:07,XIY,6061,737-800,20,4,28,0,4,4,28,0,,,,,
2019-09-01 00:02,SYX,1796,737-800,30,4,32,0,6,5,31,0,,,,,
2019-08-31 23:51,URC,5375,737-800,25,0,22,0,2,2,22,0,,,,,
2019-08-31 23:48,KMG,5732,737-800,15,3,26,0,3,3,24,0,,,,,
2019-08-31 23:46,CGO,1489,737-800,25,4,29,0,4,4,29,0,,,,,
2019-08-31 23:44,CGO,1489,737-800,25,4,29,0,4,4,28,0,,,,,
2019-08-31 23:31,HAK,5687,737-800,27,5,31,0,8,7,30,0,,,,,
2019-08-31 23:30,HAK,5687,737-800,27,5,31,0,8,7,30,0,,,,,
2019-08-31 23:26,XUZ,7989,737-800,26,8,32,0,8,7,30,0,,,,,
2019-08-31 23:24,HAK,5138,737-800,27,4,32,0,6,6,36,0,,,,,
2019-08-31 23:22,TYN ,206H ,737-800,25,4,26,0,4,4,26,0,,,,,
2019-08-31 23:21,CAN,7175,737-800,30,4,34,0,5,5,33,0,,,,,
2019-08-31 23:18,HAK,5478,737-800,27,5,34,0,5,4,30,0,,,,,
2019-08-31 23:17,HAK,5625,737-800,26,6,32,0,7,7,35,0,,,,,
2019-08-31 23:15,PEK,1541,737-800,27,7,28,0,6,6,28,0,,,,,
2019-08-31 23:11,HAK,6016,737-800,27,4,35,0,4,4,35,0,,,,,
2019-08-31 23:11,HAK,6016,737-800,27,4,35,0,4,4,35,0,,,,,
2019-08-31 23:05,HRB,7113,737-800,20,4,28,0,4,5,29,0,,,,,
2019-08-31 23:04,HGH,5709,737-800,22,6,30,0,6,6,28,0,,,,,
2019-08-31 22:57,HAK,5467,737-800,27,6,36,0,6,7,30,0,,,,,
2019-08-31 22:55,CAN,1141,737-800,28,4,34,0,6,6,30,0,,,,,
2019-08-31 22:55,XIY,1735,737-800,25,4,24,0,4,4,24,0,,,,,
2019-08-31 22:41,CGO,1208,737-800,24,4,29,0,4,4,26,0,,,,,
2019-08-31 22:41,SYX,5637,737-800,29,2,34,0,4,4,35,0,,,,,
2019-08-31 22:37,HAK,6103,737-800,27,5,33,0,5,6,32,0,,,,,
2019-08-31 22:36,XNN,5408,737-800,20,4,26,0,5,4,25,0,,,,,
2019-08-31 22:25,URC,1728,737-800,29,4,30,0,4,4,28,0,,,,,
2019-08-31 22:20,HAK,6103,737-800,27,5,33,0,5,6,32,0,,,,,
2019-08-31 22:16,URC,205U,737-800,28,4,28,0,4,4,26,0,,,,,
2019-08-31 22:14,SYX,5623,737-800,27,5,35,0,6,6,32,0,,,,,
2019-08-31 22:13,URC,205V,737-800,28,4,28,0,4,4,26,0,,,,,
2019-08-31 22:06,ZGC,1347,737-800,17,4,22,0,4,4,22,0,,,,,
2019-08-31 22:05,URC ,1323,737-800,28,3,32,0,3,3,32,0,,,,,
2019-08-31 21:47,HAK,1492,737-800,27,4,34,0,2,3,35,0,,,,,
2019-08-31 21:07,DLC,5712,737-800,25,2,26,0,3,3,26,0,,,,,
2019-08-31 20:37,HAK,206G,737-800,28,4,36,0,4,4,37,0,,,,,
2019-08-31 20:03,URC,2159,737-800,25,6,28,0,6,6,28,0,,,,,
2019-08-31 19:55,FOC,1435,737-800,29,6,35,0,5,5,30,0,,,,,
2019-08-31 19:53,HGH,1502,737-800,21,4,24,0,3,4,28,0,,,,,
2019-08-31 19:22,HAK,1542,737-800,27,4,32,0,4,4,32,0,,,,,
2019-08-31 18:54,HAK,5090,737-800,25,2,30,0,4,6,33,0,,,,,
2019-08-31 18:42,HGH,5373,737-800,23,4,29,0,5,4,29,0,,,,,
2019-08-31 18:42,PEK,5482,737-800,30,2,28,0,4,4,30,0,,,,,
2019-08-31 17:42,HAK,1997,737-800,27,6,34,0,4,4,29,0,,,,,
2019-08-31 17:29,PEK,1386,737-800,33,4,31,0,6,6,31,0,,,,,
2019-08-31 17:24,PEK,5638,737-800,32,5,26,0,6,5,28,0,,,,,
2019-08-31 16:59,HAK,1996,737-800,27,4,34,0,4,5,32,0,,,,,
2019-08-31 16:19,HAK,6066,737-800,26,5,32,0,4,4,30,0,,,,,
2019-08-31 16:12,HAK,1495,737-800,26,4,29,0,5,5,32,0,,,,,
2019-08-31 12:42,HAK,5136,737-800,27,6,36,0,4,4,36,0,,,,,
2019-08-31 08:40,PEK,5662,737-800,27,3,24,0,4,5,26,0,,,,,
2019-08-31 07:14,PEK,6065,737-800,22,4,25,0,5,4,26,0,,,,,
2019-08-31 05:16,KMG,5409,737-800,17,4,20,0,5,4,22,0,,,,,
2019-08-31 03:39,URC,5852,737-800,26,4,26,0,4,4,24,0,,,,,
2019-08-31 03:38,URC,5852,737-800,26,4,26,0,4,4,24,0,,,,,
