日期,地点,飞机号,机型,环境温度(℃),左边CONT CABIN DUCT,左边L PACK,左边SUPPLY DUCT,右边FWD DUCT,右边AFT DUCT,右边L PACK,右边SUPPLY DUCT,执行反吹左侧,执行反吹右侧,换件,执行反吹左侧 (机器输出结果),执行反吹右侧 (机器输出结果)
2019-07-21 09:41,SYX,1733,737-800,28,5,32,0,5,4,32,0,,,,,
2019-07-21 09:33,KMG,1208,737-800,20,3,26,0,3,3,24,0,,,,,
2019-07-21 09:09,SZX,1347,737-800,26,3,36,0,4,4,32,0,是,,,,
2019-07-21 09:08,CKG,6066,737-800,27,4,30,0,6,6,32,0,,,,,
2019-07-21 08:51,XIY,1538,737-800,26,4,30,0,5,2,28,0,,,,,
2019-07-21 08:29,SZX,1495,737-800,28,4,32,0,4,5,33,0,,,,,
2019-07-21 08:24,YIH,7113,737-800,27,5,31,0,5,6,32,0,,,,,
2019-07-21 08:20,SZX,1495,737-800,28,4,32,0,4,5,33,0,,,,,
2019-07-21 08:18,FOC,7105,737-800,29,4,34,0,4,5,35,0,,,,,
2019-07-21 08:10,SZX,1347,737-800,26,3,36,0,4,4,32,0,,,,,
2019-07-21 08:01,SZX,5416,737-800,27,8,36,0,8,7,35,0,,,,,
2019-07-21 07:53,URC,1570,737-800,26,5,16,0,6,6,23,0,,,,,
2019-07-21 07:50,FOC,7105,737-800,29,4,34,0,5,4,35,0,,,,,
2019-07-21 07:36,PEK ,5853,737-800,27,6,34,0,5,5,28,0,,,,,
2019-07-21 07:32,ZGC,5580,737-800,30,2,24,0,4,4,26,0,,,,,
2019-07-21 07:11,XIY,5115,737-800,26,8,30,0,8,7,28,0,,,,,
2019-07-21 07:11,XIY,5116,737-800,23,4,28,0,4,4,28,0,,,,,
2019-07-21 06:53,CGO,7993,737-800,30,4,32,0,6,6,32,0,,,,,
2019-07-21 06:36,HAK,1549,737-800,27,6,37,0,6,5,33,0,,,,,
2019-07-21 06:31,HRB,1559,737-800,24,4,35,0,3,4,36,0,,,,,
2019-07-21 06:29,绵阳,5449,737-800,29,6,31,0,6,5,30,0,,,,,
2019-07-21 06:15,HHA,6065,737-800,28,5,35,0,5,5,35,0,,,,,
2019-07-21 06:14,CAN,5375,737-800,30,5,34,0,6,5,32,0,,,,,
2019-07-21 06:11,KMG,1587,737-800,20,2,22,0,3,2,24,0,,,,,
2019-07-21 06:00,KMG,1565,737-700,17,0,0,7,0,0,0,7,,,,,
2019-07-21 05:57,KMG,7167,737-800,19,6,30,0,6,5,26,0,,,,,
2019-07-21 05:48,TYN,5082,737-800,22,4,28,0,4,4,24,0,,,,,
2019-07-21 05:44,PEK,5482,737-800,25,4,34,0,4,4,32,0,,,,,
2019-07-21 05:43,CGO,7993,737-800,30,4,32,0,6,6,32,0,,,,,
2019-07-21 05:41,PEK,5538,737-800,25,4,32,0,4,4,31,0,,,,,
2019-07-21 05:37,FOC,1501,737-800,30,8,37,0,9,9,37,0,,,,,
2019-07-21 05:35,CGO,5467,737-800,25,2,30,0,2,3,28,0,,,,,
2019-07-21 05:33,XIY,1725,737-800,26,4,30,0,5,5,33,0,,,,,
2019-07-21 05:30,SYX,5855,737-800,30,6,36,0,6,6,34,0,,,,,
2019-07-21 05:29,XIY,1902,737-800,25,6,34,0,6,6,26,0,,,,,
2019-07-21 05:28,SYX,5540,737-800,29,6,35,0,5,5,34,0,,,,,
2019-07-21 05:27,KMG,5249,737-700,17,0,0,9,0,0,0,7,,,,,
2019-07-21 05:26,PEK,5135,737-800,27,4,30,0,6,6,31,0,,,,,
2019-07-21 05:22,URC,1325,737-800,26,2,22,0,2,3,21,0,,,,,
2019-07-21 05:20,KMG,1565,737-700,17,0,0,7,0,0,0,7,,,,,
2019-07-21 05:20,PEK,5538,737-800,28,4,32,0,4,4,31,0,,,,,
2019-07-21 05:10,XIY,5483,737-800,27,4,32,0,6,6,30,0,,,,,
2019-07-21 05:01,DLC,1498,737-800,24,4,26,0,5,4,28,0,,,,,
2019-07-21 05:01,HAK,5466,737-800,27,5,32,0,8,7,34,0,,,,,
2019-07-21 05:00,DLC,7175,737-800,27,4,28,0,6,6,28,0,,,,,
2019-07-21 04:59,DLC,5346,737-800,30,5,30,0,5,5,30,0,,,,,
2019-07-21 04:58,DLC,7173,737-800,25,4,30,0,4,4,29,0,,,,,
2019-07-21 04:58,DLC,1799,737-800,25,4,30,0,6,6,30,0,,,,,
2019-07-21 04:57,FOC,5430,737-800,29,7,35,0,6,7,35,0,,,,,
2019-07-21 04:57,DLC,1497,737-800,29,6,35,0,5,4,34,0,,,,,
2019-07-21 04:56,DLC,5686,737-800,25,5,31,0,5,5,31,0,,,,,
2019-07-21 04:45,FOC ,1348,737-800,28,6,34,0,6,6,30,0,,,,,
2019-07-21 04:43,FOC ,1348,737-800,28,8,36,0,9,9,37,0,,,,,
2019-07-21 04:41,XIY,1545,737-800,26,6,33,0,6,5,34,0,,,,,
2019-07-21 04:35,PEK,1213,737-800,25,4,32,0,5,5,36,0,,,,,
2019-07-21 04:32,KMG,7988,737-800,20,4,28,0,3,4,28,0,,,,,
2019-07-21 04:17,XIY,1162,737-800,25,3,35,0,3,3,35,0,是,是,,,
2019-07-21 04:12,HAK,5709,737-800,27,8,36,0,8,7,34,0,,,,,
2019-07-21 04:08,KMG,6809,737-800,23,5,24,0,4,4,25,0,,,,,
2019-07-21 04:07,HHA,1542,737-800,28,4,32,0,4,4,33,0,,,,,
2019-07-21 04:04,KMG,5289,737-700,20,0,0,6,0,0,0,5,,,,,
2019-07-21 04:03,KMG,7991,737-800,20,7,30,0,7,7,30,0,,,,,
2019-07-21 04:03,XIY,5520,737-800,25,6,32,0,6,6,32,0,,,,,
2019-07-21 04:02,SZX,1796,737-800,27,5,36,0,6,5,36,0,,,,,
2019-07-21 04:01,KMG,5288,737-700,20,0,0,9,0,0,0,7,,,,,
2019-07-21 04:01,HRB,1906,737-800,27,7,35,0,6,5,31,0,,,,,
2019-07-21 04:01,SZX,6808,737-800,28,4,35,0,5,4,35,0,,,,,
2019-07-21 03:54,SZX,1372,737-800,28,4,34,0,6,6,36,0,,,,,
2019-07-21 03:53,XMN,1728,737-800,28,7,30,0,6,4,29,0,,,,,
2019-07-21 03:53,HAK,1492,737-800,27,4,35,0,4,3,34,0,,,,,
2019-07-21 03:53,CAN,5428,737-800,30,4,34,0,7,5,36,0,,,,,
2019-07-21 03:52,XMN,5429,737-800,28,4,33,0,4,4,32,0,,,,,
2019-07-21 03:51,XIY,1481,737-800,26,5,31,0,5,6,33,0,,,,,
2019-07-21 03:50,XMN,7618,737-800,31,3,32,0,4,4,33,0,,,,,
2019-07-21 03:50,XMN,1102,737-800,25,7,29,0,5,6,26,0,,,,,
