日期,地点,飞机号,机型,环境温度(℃),左边CONT CABIN DUCT,左边L PACK,左边SUPPLY DUCT,右边FWD DUCT,右边AFT DUCT,右边L PACK,右边SUPPLY DUCT,执行反吹左侧,执行反吹右侧,换件,执行反吹左侧 (机器输出结果),执行反吹右侧 (机器输出结果)
2019-09-15 06:51,ZGC,6103,737-800,20,4,25,0,5,4,26,0,,,,,
2019-09-15 06:46,ZGC,5540,737-800,20,4,22,0,5,3,25,0,,,,,
2019-09-15 06:26,KMG,5292,737-700,20,0,0,6,0,0,0,4,,,,,
2019-09-15 06:26,SYX,5337,737-800,27,5,34,0,4,4,34,0,,,,,
2019-09-15 06:21,XIY,5712,737-800,20,3,24,0,3,3,23,0,,,,,
2019-09-15 05:49,URC,1570,737-800,18,4,24,0,3,4,24,0,,,,,
2019-09-15 05:25,URC,1996,737-800,20,3,23,0,4,3,23,0,,,,,
2019-09-15 05:22,FOC,1905,737-800,28,3,31,0,4,3,30,0,,,,,
2019-09-15 05:19,NKG,5137,737-800,22,4,28,0,4,5,30,0,,,,,
2019-09-15 05:19,CTU,1563,737-700,19,0,0,6,0,0,0,6,,,,,
2019-09-15 04:56,FOC,5798,737-800,28,3,30,0,2,2,26,0,,,,,
2019-09-15 04:55,CGO,1373,737-800,22,4,26,0,3,4,22,0,,,,,
2019-09-15 04:49,FOC,1350,737-800,28,8,32,0,6,6,32,0,,,,,
2019-09-15 04:45,DLC,5853,737-800,22,4,26,0,4,4,28,0,,,,,
2019-09-15 04:33,KMG,5732,737-800,17,4,16,0,2,2,18,0,,,,,
2019-09-15 04:32,XIY,1481,737-800,15,4,24,0,6,5,25,0,,,,,
2019-09-15 04:29,URC,2159,737-800,17,3,22,0,2,2,22,0,,,,,
2019-09-15 04:24,DLC,5853,737-800,23,4,24,0,4,4,26,0,,,,,
2019-09-15 04:21,HAK,1131,737-800,27,6,34,0,2,2,32,0,,,,,
2019-09-15 04:15,KMG,5449,737-800,18,2,21,0,2,2,23,0,,,,,
2019-09-15 04:10,HHA,1787,737-800,28,4,25,0,5,4,23,0,,,,,
2019-09-15 04:07,KMG,7988,737-800,20,4,26,0,6,4,27,0,,,,,
2019-09-15 04:07,XIY,5463,737-800,15,4,20,0,5,5,21,0,,,,,
2019-09-15 04:06,XIY,5466,737-800,15,0,20,0,1,1,20,0,,,,,
2019-09-15 04:06,KMG,7988,737-800,20,4,26,0,6,4,27,0,,,,,
2019-09-15 04:06,KMG,7988,737-800,20,4,26,0,6,4,27,0,,,,,
2019-09-15 03:56,PVG,5439,737-800,25,4,30,0,2,2,30,0,,,,,
2019-09-15 03:50,URC,5429,737-800,22,4,22,0,4,4,26,0,,,,,
2019-09-15 03:44,CGO,6015,737-800,20,4,27,0,4,4,28,0,,,,,
2019-09-15 03:39,URC,5611,737-800,23,7,28,0,6,6,24,0,,,,,
2019-09-15 03:34,HAK,1783,737-800,30,4,30,0,4,4,32,0,,,,,
2019-09-15 03:32,DLC,1347,737-800,33,4,31,0,3,3,25,0,,,,,
2019-09-15 03:31,DLC,1547,737-800,21,6,27,0,7,7,23,0,,,,,
2019-09-15 03:29,DLC,1347,737-800,22,4,31,0,3,3,25,0,,,,,
2019-09-15 03:27,URC,1735,737-800,17,4,22,0,5,5,20,0,,,,,
2019-09-15 03:08,SZX,5462,737-800,27,4,32,0,4,4,34,0,,,,,
2019-09-15 03:05,MIG,1798,737-800,19,5,29,0,6,6,25,0,,,,,
2019-09-15 02:50,URC,2157,737-800,17,3,22,0,6,6,24,0,,,,,
2019-09-15 02:50,XIY,5478,737-800,15,4,28,0,4,4,23,0,,,,,
2019-09-15 02:49,HGH,7886,737-800,27,3,34,0,4,4,34,0,,,,,
2019-09-15 02:47,XIY,1482,737-800,15,6,30,0,4,4,24,0,,,,,
2019-09-15 02:43,CAN,1728,737-800,27,4,32,0,4,4,27,0,,,,,
2019-09-15 02:42,KMG,6016,737-800,21,4,28,0,4,4,26,0,,,,,
2019-09-15 02:42,DLC,1547,737-800,21,6,27,0,7,27,23,0,,,,,
2019-09-15 02:40,DLC,1347,737-800,22,4,31,0,3,25,25,0,,,,,
2019-09-15 02:40,URC,6268,737-800,18,4,28,0,4,5,26,0,,,,,
2019-09-15 02:36,URC,1325,737-800,20,2,20,0,2,3,20,0,,,,,
2019-09-15 02:33,HHA,7399,737-800,25,4,20,0,6,6,20,0,,,,,
2019-09-15 02:30,XIY,1902,737-800,15,4,25,0,4,4,22,0,,,,,
2019-09-15 02:26,SYX,206F,737-800,27,3,32,0,4,3,30,0,,,,,
2019-09-15 02:26,HAK,5623,737-800,29,5,36,0,6,5,32,0,,,,,
2019-09-15 02:25,HGH,5428,737-800,28,4,30,0,6,5,33,0,,,,,
2019-09-15 02:24,PEK,5538,737-800,20,4,25,0,5,4,22,0,,,,,
2019-09-15 02:23,HHA,5733,737-800,26,4,30,0,4,4,35,0,,,,,
2019-09-15 02:22,CAN,1492,737-800,30,4,35,0,4,4,34,0,,,,,
2019-09-15 02:20,HRB,7395,737-800,15,4,26,0,4,4,26,0,,,,,
2019-09-15 02:18,KMG,1565,737-700,20,0,0,7,0,0,0,6,,,,,
2019-09-15 02:13,SZX,1496,737-800,27,6,34,0,6,6,34,0,,,,,
2019-09-15 02:12,HHA,1493,737-800,25,4,29,0,4,5,30,0,,,,,
2019-09-15 02:07,DLC,7173,737-800,23,4,26,0,5,4,23,0,,,,,
2019-09-15 02:06,URC,1726,737-800,20,4,23,0,4,3,22,0,,,,,
2019-09-15 02:05,MIG,5409,737-800,25,4,25,0,4,4,30,0,,,,,
2019-09-15 02:03,KMG,5288,737-700,15,0,0,8,0,0,0,7,,,,,
2019-09-15 02:03,URC,6065,737-800,20,4,26,0,5,5,24,0,,,,,
2019-09-15 02:02,HAK,5521,737-800,28,3,28,0,5,5,32,0,,,,,
2019-09-15 02:02,KMG,5288,737-700,15,0,0,8,0,0,0,7,,,,,
2019-09-15 02:00,URC,7198,737-800,20,4,28,0,3,5,24,0,,,,,
2019-09-15 01:57,HAK,1785,737-800,28,1,33,0,8,8,33,0,,,,,
2019-09-15 01:56,CGO,1209,737-800,22,6,31,0,5,6,32,0,,,,,
2019-09-15 01:54,KMG,5806,737-700,20,0,0,4,0,0,0,5,,,,,
2019-09-15 01:53,URC,5638,737-800,19,3,21,0,2,3,22,0,,,,,
2019-09-15 01:53,CKG,1101,737-800,21,2,28,0,2,2,28,0,,,,,
2019-09-15 01:51,HHA,1346,737-800,26,6,32,0,6,5,30,0,,,,,
2019-09-15 01:51,XIY,5116,737-800,20,2,26,0,2,3,24,0,,,,,
2019-09-15 01:51,DLC,7400,737-800,22,5,28,0,6,5,25,0,,,,,
2019-09-15 01:51,HAK,5405,737-800,28,6,36,0,6,5,36,0,,,,,
2019-09-15 01:50,HAK,1928,737-800,28,6,28,0,8,8,32,0,,,,,
2019-09-15 01:47,CAN,5662,737-800,28,3,30,0,4,6,30,0,,,,,
2019-09-15 01:47,SYX,5338,737-800,28,5,31,0,6,7,32,0,,,,,
2019-09-15 01:47,URC,5135,737-800,18,3,22,0,3,4,23,0,,,,,
2019-09-15 01:42,XIY,1161,737-800,14,4,26,0,4,4,26,0,,,,,
2019-09-15 01:39,URC,1386,737-800,20,4,24,0,3,4,22,0,,,,,
2019-09-15 01:32,XIY,5115,737-800,16,6,28,0,6,7,28,0,,,,,
2019-09-15 01:30,HGH,1102,737-800,28,4,32,0,4,4,32,0,,,,,
2019-09-15 01:30,URC,5611,737-800,17,8,27,0,6,6,24,0,,,,,
2019-09-15 01:26,KMG,1586,737-800,16,4,26,0,4,4,25,0,,,,,
2019-09-15 01:25,YIH,1435,737-800,25,4,30,0,5,5,24,0,,,,,
2019-09-15 01:23,CGO,7992,737-800,22,6,28,0,6,8,28,0,,,,,
2019-09-15 01:20,TYN,1797,737-800,16,4,26,0,4,4,24,0,,,,,
2019-09-15 01:17,HGH,7379,737-800,29,5,33,0,6,4,33,0,,,,,
2019-09-15 01:17,CTU,5823,737-700,20,0,0,5,0,0,0,6,,,,,
2019-09-15 01:16,HGH,1549,737-800,27,5,31,0,6,5,32,0,,,,,
2019-09-15 01:15,XIY ,1163,737-800,16,2,27,0,2,2,26,0,,,,,
2019-09-15 01:15,XIY ,1163,737-800,16,2,27,0,2,2,26,0,,,,,
2019-09-15 01:14,DLC,1490,737-800,22,5,29,0,6,6,29,0,,,,,
2019-09-15 01:14,HAK,6066,737-800,29,6,36,0,6,6,34,0,,,,,
2019-09-15 01:12,CAN,5467,737-800,27,4,24,0,2,2,22,0,,,,,
2019-09-15 01:11,银川,1483,737-800,20,6,24,0,7,7,20,0,,,,,
2019-09-15 01:06,HHA,1997,737-800,26,5,32,0,3,4,26,0,,,,,
2019-09-15 01:02,CAN,1727,737-800,28,6,36,0,8,8,37,0,,是,,,
2019-09-15 01:01,三亚,1491,737-800,30,5,34,0,6,6,34,0,,,,,
2019-09-15 00:56,SZX,206G,737-800,26,4,34,0,4,4,31,0,,,,,
2019-09-15 00:52,FOC,1433,737-800,28,3,32,0,3,3,29,0,,,,,
2019-09-15 00:51,HGH ,1729,737-800,28,4,28,0,5,5,30,0,,,,,
2019-09-15 00:50,CAN,5418,737-800,30,7,30,0,5,3,31,0,,,,,
2019-09-15 00:50,CAN,1505,737-800,27,3,27,0,4,4,30,0,,,,,
2019-09-15 00:48,HGH,1929,737-800,27,4,30,0,4,4,30,0,,,,,
2019-09-15 00:47,MIG,7989,737-800,19,7,29,0,8,6,28,0,,,,,
2019-09-15 00:47,KMG,5289,737-700,20,0,0,7,0,0,0,6,,,,,
2019-09-15 00:43,SZX,1215,737-800,30,4,34,0,4,4,35,0,,,,,
2019-09-15 00:41,HAK,5502,737-800,26,6,35,0,6,5,32,0,,,,,
2019-09-15 00:38,HHA,7639,737-800,30,6,24,0,6,6,26,0,,,,,
2019-09-15 00:36,XIY,1545,737-800,15,4,28,0,4,5,24,0,,,,,
2019-09-15 00:30,SYX,1213,737-800,28,6,32,0,5,5,32,0,,,,,
2019-09-15 00:30,TYN,206H,737-800,17,3,23,0,2,2,22,0,,,,,
2019-09-15 00:29,SZX ,5852,737-800,25,4,32,0,4,4,30,0,,,,,
2019-09-15 00:28,YIH,1480,737-800,25,5,25,0,5,5,25,0,,,,,
2019-09-15 00:28,W206,6063,737-800,22,5,30,0,4,4,31,0,,,,,
2019-09-15 00:28,CAN,5581,737-800,28,7,30,0,6,6,35,0,,,,,
2019-09-15 00:27,HAK,1733,737-800,28,3,32,0,2,2,27,0,,,,,
2019-09-15 00:27,HAK,5375,737-800,28,6,36,0,7,7,36,0,,,,,
2019-09-15 00:26,URC,1568,737-800,20,3,26,0,4,4,22,0,,,,,
2019-09-15 00:26,URC,5406,737-800,17,3,27,0,4,4,24,0,,,,,
2019-09-15 00:23,URC,1322,737-800,19,4,26,0,4,4,24,0,,,,,
2019-09-15 00:19,KMG,6800,737-800,22,4,26,0,5,4,25,0,,,,,
2019-09-15 00:10,TYN,6808,737-800,17,4,28,0,4,4,16,0,,,,,
2019-09-15 00:10,URC,1375,737-800,20,5,25,0,5,4,24,0,,,,,
2019-09-15 00:08,DLC,7172,737-800,22,4,32,0,3,4,30,0,,,,,
2019-09-15 00:07,CAN,7171,737-800,30,5,31,0,5,4,34,0,,,,,
2019-09-15 00:07,HAK,1541,737-800,30,4,29,0,7,6,33,0,,,,,
2019-09-15 00:06,PEK,5139,737-800,25,1,26,0,6,4,28,0,,,,,
2019-09-15 00:04,HAK,5520,737-800,28,5,35,0,6,5,32,0,,,,,
2019-09-14 23:58,PEK,7175,737-800,22,6,30,0,6,6,22,0,,,,,
2019-09-14 23:57,DLC,5465,737-800,25,2,28,0,2,2,22,0,,,,,
2019-09-14 23:57,TYN,1795,737-800,20,3,24,0,4,3,24,0,,,,,
2019-09-14 23:55,SYX,1130,737-800,28,3,33,0,3,2,34,0,,,,,
2019-09-14 23:54,HAK,5579,737-800,28,6,36,0,8,8,36,0,,,,,
2019-09-14 23:48,HAK,5687,737-800,28,8,32,0,6,6,32,0,,,,,
2019-09-14 23:47,CKG,5371,737-800,22,6,26,0,6,5,26,0,,,,,
2019-09-14 23:45,HAK,7990,737-800,28,5,30,0,3,3,30,0,,,,,
2019-09-14 23:45,DLC,1548,737-800,22,4,27,0,4,4,25,0,,,,,
2019-09-14 23:41,CGO,205U,737-800,19,2,28,0,4,4,28,0,,,,,
2019-09-14 23:39,CAN,1489,737-800,29,4,34,0,5,4,34,0,,,,,
2019-09-14 23:38,CTU,5825,737-700,20,0,0,7,0,0,0,7,,,,,
2019-09-14 23:33,HGH,5735,737-800,27,2,27,0,2,2,26,0,,,,,
2019-09-14 23:25,URC,1927,737-800,22,2,24,0,6,3,25,0,,,,,
2019-09-14 23:22,MIG,6809,737-800,25,5,26,0,5,5,25,0,,,,,
2019-09-14 23:22,HAK,5089,737-800,30,6,28,0,4,5,35,0,,,,,
2019-09-14 23:16,CGO,7167,737-800,23,3,24,0,3,4,26,0,,,,,
2019-09-14 23:16,HRB,1559,737-800,10,3,28,0,3,3,23,0,,,,,
2019-09-14 23:16,CAN,5661,737-800,29,4,32,0,4,4,34,0,,,,,
2019-09-14 23:14,XIY,5522,737-800,14,4,24,0,6,6,22,0,,,,,
2019-09-14 23:12,HAK,5855,737-800,28,8,34,0,8,8,30,0,,,,,
2019-09-14 23:04,HAK,5580,737-800,28,6,36,0,2,2,36,0,,,,,
2019-09-14 22:57,FOC,5182,737-800,30,4,29,0,4,4,36,0,,,,,
2019-09-14 22:54,TYN,1141,737-800,17,5,26,0,6,6,26,0,,是,,,
2019-09-14 22:50,URC,5709,737-800,24,6,27,0,6,7,24,0,,,,,
2019-09-14 22:48,HAK,5479,737-800,29,7,36,0,7,7,36,0,,,,,
2019-09-14 22:36,HRB,1351,737-800,16,4,24,0,4,6,18,0,,,,,
2019-09-14 22:35,HGH ,1786,737-800,28,5,32,0,5,5,28,0,,,,,
2019-09-14 22:23,HAK,5346,737-800,28,6,35,0,6,6,32,0,,,,,
2019-09-14 22:17,HAK,1501,737-800,29,4,35,0,4,4,32,0,,,,,
2019-09-14 22:13,URC,1569,737-800,21,4,26,0,3,3,26,0,,,,,
2019-09-14 22:11,XNN,1498,737-800,15,4,24,0,4,4,22,0,,,,,
2019-09-14 22:03,URC,1323,737-800,21,6,24,0,5,5,22,0,,,,,
2019-09-14 22:01,HAK,5083,737-800,30,7,32,0,7,7,36,0,,,,,
2019-09-14 21:53,XUZ,7991,737-800,26,6,30,0,6,6,30,0,,,,,
2019-09-14 21:51,URC,205T,737-800,17,2,28,0,3,3,26,0,,,,,
2019-09-14 21:29,CAN,1503,737-800,30,2,34,0,5,4,36,0,,,,,
2019-09-14 20:54,CGO,1208,737-800,24,2,25,0,4,4,26,0,,,,,
2019-09-14 20:24,URC,206P,737-800,24,3,24,0,3,4,22,0,,,,,
2019-09-14 20:12,TYN,7618,737-800,20,3,29,0,5,5,25,0,,,,,
2019-09-14 19:44,SYX,1995,737-800,31,6,36,0,6,6,34,0,,,,,
2019-09-14 19:06,HAK,1487,737-800,30,3,34,0,4,4,36,0,,,,,
2019-09-14 16:33,TYN,5090,737-800,22,2,22,0,6,8,20,0,,,,是,
2019-09-14 16:05,CGO,5416,737-800,25,7,28,0,6,6,28,0,,,,,
2019-09-14 15:29,HAK,5620,737-800,37,5,34,0,6,7,36,0,,,,,
2019-09-14 14:47,CGO,5481,737-800,25,5,26,0,6,6,26,0,,,,,
2019-09-14 14:47,CGO,5481,737-800,25,5,26,0,6,6,26,0,,,,,
2019-09-14 08:16,PEK,1725,737-800,26,3,28,0,3,4,28,0,,,,,
2019-09-14 07:59,PEK,5798,737-800,20,2,18,0,2,2,22,0,,,,,
2019-09-14 03:55,XIY,1481,737-800,14,5,22,0,4,5,20,0,,,,,
2019-09-14 03:28,XIY,1481,737-800,14,5,22,0,4,5,20,0,,,,,
2019-09-14 02:02,HAK,5579,737-800,27,6,36,0,7,8,35,0,,,,,
