日期,地点,飞机号,机型,环境温度(℃),左边CONT CABIN DUCT,左边L PACK,左边SUPPLY DUCT,右边FWD DUCT,右边AFT DUCT,右边L PACK,右边SUPPLY DUCT,执行反吹左侧,执行反吹右侧,换件,执行反吹左侧 (机器输出结果),执行反吹右侧 (机器输出结果)
2019-09-22 03:35,PEK,5810,737-700,23,0,0,8,0,0,0,9,,,,,
2019-09-22 03:31,XIY,1482,737-800,20,6,28,0,8,8,30,0,,,,,
2019-09-22 03:31,DLC,6060,737-800,25,4,28,0,6,6,28,0,,,,,
2019-09-22 03:28,TYN,206G,737-800,15,2,26,0,2,2,28,0,,,,,
2019-09-22 03:26,XIY,1903,737-800,17,2,25,0,3,3,24,0,,,,,
2019-09-22 03:23,CKG,1489,737-800,20,4,27,0,4,4,26,0,,,,,
2019-09-22 03:20,KMG,5409,737-800,16,4,25,0,4,4,25,0,,,,,
2019-09-22 03:20,DLC,1141,737-800,21,4,28,0,2,2,24,0,,,,,
2019-09-22 03:19,HAK,5479,737-800,28,5,30,0,7,6,33,0,,,,,
2019-09-22 03:17,URC,1570,737-800,23,5,27,0,5,6,28,0,,,,,
2019-09-22 03:09,URC,2157,737-800,23,4,25,0,17,12,26,0,,,,,
2019-09-22 03:05,DLC,1141,737-800,20,4,28,0,4,4,28,0,,,,,
2019-09-22 03:02,URC,5798,737-800,23,3,25,0,4,4,22,0,,,,,
2019-09-22 03:00,URC,5798,737-800,23,3,25,0,4,4,22,0,,,,,
2019-09-22 02:59,HHA,5371,737-800,25,6,24,0,4,5,25,0,,,,,
2019-09-22 02:59,SZX,5712,737-800,26,4,28,0,4,4,28,0,,,,,
2019-09-22 02:58,INC,1483,737-800,18,6,24,0,5,6,22,0,,,,,
2019-09-22 02:57,HHA,5137,737-800,22,3,34,0,2,2,28,0,是,,,,
2019-09-22 02:56,HAK,1547,737-800,28,6,32,0,6,6,28,0,,,,,
2019-09-22 02:56,DLC,1102,737-800,22,6,30,0,6,6,28,0,,,,,
2019-09-22 02:53,URC，,6995,737-800,20,2,28,0,2,2,30,0,,,,,
2019-09-22 02:52,CTU,1565,737-700,24,0,0,7,0,0,0,6,,,,,
2019-09-22 02:49,ZGC,1538,737-800,10,4,18,0,4,4,19,0,,,,,
2019-09-22 02:46,URC ,7639 ,737-800,23,6,30,0,6,6,26,0,,,,,
2019-09-22 02:45,XIY,5346,737-800,20,6,28,0,4,4,24,0,,,,,
2019-09-22 02:45,海口,5483,737-800,28,6,35,0,6,5,32,0,,,,,
2019-09-22 02:43,URC,6062,737-800,20,3,20,0,4,3,22,0,,,,,
2019-09-22 02:43,HHA,5733,737-800,23,2,20,0,3,3,26,0,,,,,
2019-09-22 02:41,SYX,1487,737-800,30,3,29,0,3,2,32,0,,,,,
2019-09-22 02:39,HGH,7378,737-800,22,2,24,0,8,8,29,0,,,,,
2019-09-22 02:35,SYX,1542,737-800,27,4,32,0,4,4,34,0,,,,,
2019-09-22 02:34,PEK,5623,737-800,22,6,32,0,6,6,26,0,,,,,
2019-09-22 02:32,URC,1322,737-800,23,3,22,0,4,4,24,0,,,,,
2019-09-22 02:32,HHA,1386,737-800,24,4,30,0,4,4,34,0,,是,,,
2019-09-22 02:31,HHA,5478,737-800,23,4,31,0,4,4,26,0,,,,,
2019-09-22 02:30,SYX,206F,737-800,27,4,33,0,3,3,31,0,,,,,
2019-09-22 02:30,KMG,1586,737-800,14,3,23,0,4,4,20,0,,,,,
2019-09-22 02:27,KMG,1563,737-700,20,0,0,7,0,0,0,6,,,,,
2019-09-22 02:26,XIY,1505,737-800,15,5,8,0,6,5,10,0,,,,,
2019-09-22 02:26,XIY,1481,737-800,20,6,26,0,5,5,26,0,,,,,
2019-09-22 02:26,福州,1375,737-800,24,5,30,0,4,2,27,0,,,,,
2019-09-22 02:23,CAN,6066,737-800,25,4,24,0,4,5,24,0,,,,,
2019-09-22 02:22,TYN,7377,737-800,15,4,22,0,3,4,23,0,,,,,
2019-09-22 02:12,HGH,5416,737-800,24,7,31,0,7,7,31,0,,,,,
2019-09-22 02:12,绵阳,1798,737-800,22,5,29,0,5,5,25,0,,,,,
2019-09-22 02:10,PEK ,7399,737-800,25,4,25,0,4,5,25,0,,,,,
2019-09-22 02:05,XIY,1903,737-800,17,3,22,0,4,4,25,0,,,,,
2019-09-22 02:04,FOC,1562,737-800,26,5,29,0,4,4,30,0,,,,,
2019-09-22 02:04,HGH,1347,737-800,25,4,30,0,3,3,26,0,,,,,
2019-09-22 02:01,XIY,1163,737-800,18,3,26,0,2,2,28,0,,,,,
2019-09-22 02:01,HAK,1929,737-800,25,4,30,0,4,4,28,0,,,,,
2019-09-22 01:59,CGO,1587,737-800,22,4,25,0,4,3,24,0,,,,,
2019-09-22 01:58,PEK,5686,737-800,24,5,32,0,5,5,30,0,,,,,
2019-09-22 01:55,HGH,1728,737-800,23,4,26,0,5,4,24,0,,,,,
2019-09-22 01:55,HHA,1130,737-800,24,2,25,0,2,2,25,0,,,,,
2019-09-22 01:53,HAK,5462,737-800,28,5,30,0,4,4,33,0,,,,,
2019-09-22 01:52,CAN,1997,737-800,27,7,34,0,4,4,26,0,,,,,
2019-09-22 01:50,CAN,1997,737-800,27,7,34,0,4,4,26,0,,,,,
2019-09-22 01:47,HHA,5466,737-800,22,4,16,0,4,3,17,0,,,,,
2019-09-22 01:47,DLC,6060,737-800,25,4,28,0,6,6,28,0,,,,,
2019-09-22 01:45,MIG,7991,737-800,23,7,29,0,6,6,28,0,,,,,
2019-09-22 01:45,KMG,5449,737-800,14,4,22,0,4,4,22,0,,,,,
2019-09-22 01:44,TYN,1502,737-800,19,4,22,0,4,4,24,0,,,,,
2019-09-22 01:41,CAN,1373,737-800,26,4,30,0,7,8,18,0,,,,,
2019-09-22 01:40,DLC,5853,737-800,20,6,26,0,5,5,25,0,,,,,
2019-09-22 01:39,KMG,5292,737-700,14,0,0,6,0,0,0,5,,,,,
2019-09-22 01:35,XNN,1503,737-800,15,4,24,0,4,4,22,0,,,,,
2019-09-22 01:33,福州,7113,737-800,26,4,30,0,4,5,30,0,,,,,
2019-09-22 01:31,URC,1568,737-800,20,6,27,0,6,6,24,0,,,,,
2019-09-22 01:28,FOC,5430,737-800,27,6,35,0,5,5,33,0,,,,,
2019-09-22 01:23,XIY,5180,737-800,19,6,27,0,6,6,26,0,,,,,
2019-09-22 01:15,HRB,1351,737-800,10,4,22,0,4,4,22,0,,,,,
2019-09-22 01:14,URC,1545,737-800,23,6,26,0,6,7,27,0,,,,,
2019-09-22 01:12,PEK,7616,737-800,20,4,28,0,4,5,28,0,,,,,
2019-09-22 01:00,CAN,5428,737-800,27,5,29,0,6,5,31,0,,,,,
2019-09-22 01:00,SYX,1799,737-800,27,4,26,0,4,4,33,0,,,,,
2019-09-22 00:54,HRB,1433,737-800,10,4,26,0,4,4,24,0,,,,,
2019-09-22 00:48,西安,7398,737-800,18,4,25,0,3,3,22,0,,,,,
2019-09-22 00:47,TYN,206H,737-800,15,2,22,0,2,2,22,0,,,,,
2019-09-22 00:45,SZX,5338,737-800,29,5,28,0,5,6,30,0,,,,,
2019-09-22 00:42,CKG,5439,737-800,22,4,24,0,4,4,26,0,,,,,
2019-09-22 00:41,HGG,1995,737-800,23,5,30,0,6,5,29,0,,,,,
2019-09-22 00:40,CAN,1541,737-800,27,5,28,0,6,5,28,0,,,,,
2019-09-22 00:39,DLC,7175,737-800,21,6,20,0,4,5,20,0,,,,,
2019-09-22 00:38,CGO,6800,737-800,25,4,26,0,4,4,24,0,,,,,
2019-09-22 00:38,CGO,5139,737-800,24,4,29,0,6,4,28,0,,,,,
2019-09-22 00:38,HAK,5520,737-800,27,5,34,0,6,5,34,0,,,,,
2019-09-22 00:32,KMG,5732,737-800,14,2,22,0,4,3,21,0,,,,,
2019-09-22 00:30,TYN,5418,737-800,18,4,17,0,6,5,22,0,,,,,
2019-09-22 00:28,CTU,5823,737-700,25,0,0,5,0,0,0,5,,,,,
2019-09-22 00:28,XIY,5115,737-800,20,4,22,0,6,6,20,0,,,,,
2019-09-22 00:27,FOC,1559,737-800,27,4,30,0,4,4,30,0,,,,,
2019-09-22 00:22,SZX,1488,737-800,30,6,30,0,7,6,28,0,,,,,
2019-09-22 00:21,TYN,5687,737-800,16,4,17,0,6,5,24,0,,,,,
2019-09-22 00:07,HAK,6061,737-800,28,3,31,0,5,4,31,0,,,,,
2019-09-22 00:07,SZX,1491,737-800,27,6,32,0,6,6,32,0,,,,,
2019-09-22 00:00,HAK,1501,737-800,28,4,31,0,4,4,30,0,,,,,
2019-09-21 23:58,MIG,6016,737-800,20,3,29,0,4,4,27,0,,,,,
2019-09-21 23:57,URC,1325,737-800,23,4,25,0,4,4,24,0,,,,,
2019-09-21 23:54,XIY,1372,737-800,20,6,28,0,5,4,26,0,,,,,
2019-09-21 23:53,HRB,1435,737-800,15,5,24,0,5,5,19,0,,,,,
2019-09-21 23:49,HRB,1906,737-800,12,6,20,0,5,6,18,0,,,,,
2019-09-21 23:48,西安,7398,737-800,18,40,25,0,3,3,22,0,,,,,
2019-09-21 23:46,HAK,5540,737-800,27,5,32,0,5,5,32,0,,,,,
2019-09-21 23:43,SYX,7171,737-800,27,4,31,0,4,4,32,0,,,,,
2019-09-21 23:42,FOC,1559,737-800,27,4,30,0,26,28,30,0,,,,,
2019-09-21 23:37,HAK,1493,737-800,28,6,30,0,7,6,28,0,,,,,
2019-09-21 23:36,HAK,5405,737-800,26,5,36,0,6,6,34,0,是,,,,
2019-09-21 23:35,URC,5661,737-800,25,5,21,0,6,6,24,0,,,,,
2019-09-21 23:34,DLC,1101,737-800,20,3,30,0,2,1,29,0,,,,,
2019-09-21 23:33,CAN,5480,737-800,27,6,32,0,7,7,33,0,,,,,
2019-09-21 23:24,URC,6808,737-800,20,6,29,0,6,6,30,0,,,,,
2019-09-21 23:20,CGO,205U,737-800,23,3,28,0,6,6,24,0,,,,,
2019-09-21 23:15,CAN,1785,737-800,29,6,29,0,6,6,29,0,,,,,
2019-09-21 23:12,HGH,5636,737-800,23,5,30,0,5,4,26,0,,,,,
2019-09-21 23:04,SYX,1729,737-800,25,5,28,0,6,4,32,0,,,,,
2019-09-21 22:57,SYX,5522,737-800,28,6,32,0,7,7,32,0,,,,,
2019-09-21 22:50,HAK,5581,737-800,27,6,28,0,6,4,33,0,,,,,
2019-09-21 22:44,HAK,5579,737-800,27,5,35,0,7,8,32,0,,,,,
2019-09-21 22:42,URC,1569,737-800,24,2,27,0,3,2,26,0,,,,,
2019-09-21 22:42,URC,1569,737-800,24,2,27,0,3,2,26,0,,,,,
2019-09-21 22:40,KMG,5813,737-700,15,0,0,6,0,0,0,6,,,,,
2019-09-21 22:34,CAN,7400,737-800,28,3,30,0,2,2,28,0,,,,,
2019-09-21 22:33,HAK,1346,737-800,28,6,36,0,6,5,30,0,,,,,
2019-09-21 22:26,URC,5625,737-800,26,6,28,0,6,5,26,0,,,,,
2019-09-21 22:23,CGO,7992,737-800,24,4,24,0,4,4,24,0,,,,,
2019-09-21 22:18,SYX,7173,737-800,30,3,28,0,4,4,30,0,,,,,
2019-09-21 22:11,ZGC,1783,737-800,15,6,18,0,8,8,22,0,,,,,
2019-09-21 22:07,XNN,5417,737-800,20,4,20,0,4,4,21,0,,,,,
2019-09-21 21:59,URC,1323,737-800,23,4,28,0,5,5,25,0,,,,,
2019-09-21 21:49,CAN,1496,737-800,32,5,33,0,5,6,32,0,,,,,
2019-09-21 21:31,XUZ,6809,737-800,20,3,30,0,4,4,30,0,,,,,
2019-09-21 21:07,ZGC,1735,737-800,15,8,20,0,7,5,23,0,,,,,
2019-09-21 20:52,PEK ,1131,737-800,26,5,30,0,5,4,30,0,,,,,
2019-09-21 20:36,CGO,5611,737-800,27,6,27,0,5,5,28,0,,,,,
2019-09-21 19:58,HAK,5089,737-800,30,3,36,0,2,2,30,0,,,,,
2019-09-21 19:45,URC,205T,737-800,29,3,20,0,4,5,16,0,,,,,
2019-09-21 18:42,HGH,6063,737-800,22,4,32,0,4,4,33,0,,,,,
2019-09-21 18:31,CGO,6065,737-800,27,5,28,0,5,5,27,0,,,,,
2019-09-21 15:20,TYN,7619,737-800,25,6,26,0,6,5,26,0,,,,,
2019-09-21 13:56,CGO,7989,737-800,28,6,28,0,5,6,28,0,,,,,
2019-09-21 11:21,CTU,1209,737-800,25,4,28,0,4,5,29,0,,,,,
2019-09-21 02:43,CKH,1489,737-800,25,6,28,0,4,4,26,0,,,,,
